ean;categoria;subcategoria;producto;id;precio;precio_oferta;precio_con_envio;precio_con_envio_e_instalacion;vendedor;oferta;coste_envio;coste_instalacion;rating_avg;rating_count;stock;tiempo_entrega;marketplace
4242006298128;Large Appliances;;Balay, 3CG5175N2, Built-In Microwave, Grill, 54.9P x 55W x 38.2H, 25 l, 1450W, Aqualisis, Left Side Ap, Black Glass;B0BKQWVMBM;329.76;271.18;271.18;;;-18%;;;4.2;127;InStock;19 December - 2 January;amazon
3221614006395;;;Rowenta SWIFT POWER CYCLONIC RO2932EA Bagless Vacuum, 750W and 77dB (Renewed);B09L18SQZK;74;74.99;74.99;;Home&Cook;;;;4.4;31;InStock;Thursday, 11 December;amazon
8435568403062;;;Orbegozo VP 8550 Steam Ironing Center, Dry and Steam Ironing, Temperature Regulator, Self-Cleaning Button, Removable Water Tank 1.2 L, 2400 W, Blue;B09WRMWYYX;96;96.82;96.82;;;;;;3.7;13;InStock;Thursday, 11 December;amazon
8421152148280;Large Appliances;;Teka TB PRO 6415 – Ceramic Hob 4 Burners 60 cm, Touch Control Technology, with Stopwatch, Teka Ceramic Hob, Black;B01LYFAWE8;255;147.0;147.0;;;-42%;;;4.3;260;InStock;Thursday, 11 December;amazon
6925281982156;;;JBL Charge 5 Portable Wireless Bluetooth Speaker with Built-in Battery, Waterproof (IP67) with PartyBoost to Level Up the Party - Up to 20h Playtime - Camo;B08VDKWMRP;199.99;139.99;139.99;;;-30%;;;4.8;36088;InStock;21 - 24 January;amazon
8421873142550;;;What The Sleep | Large Capacity Wooden Folding Storage Bed | 90x190 | Assembly and Removal Used Included | White | 32cm | Suitable All Mattresses | Rounded Front Corners | Storage Bed;B09CHCX3L3;309;309.99;309.99;;BEDDING SOLUTIONS ⭐⭐⭐⭐⭐;;;;4.7;910;InStock;17 - 24 December;amazon
8000070019553;;;Lavazza a Modo Mio - Coffee maker;B01EGUGREW;184;184.03;184.03;;GRANDIN GROUP;;;;4.6;705;InStock;15 - 17 December;amazon
8017709319595;;;SMEG HBF11CREU Diving Breaker 50s 700W Cream;B0BJ9C1L23;77;77.0;77.0;;ElectroLinkES;;;;4.6;34;InStock;11 - 12 December;amazon
6942103132049;;;HUAWEI Watch GT 5 Pro 46mm Smart Watch, Sharp Edges Design, Professional Level Sports Watch, Health Tracking, ECG Monitoring, Up to 14 Days Battery Life,;B0DBLJL5NJ;7;;;;;;;;4.6;651;InStock;;amazon
4548736146785;;;Sony, Alpha 6700 Camera with 18-135mm Lens;B0CB8XJWLG;2099.99;1961.88;1961.88;;FotoDiego;-7%;;;4.6;522;InStock;Saturday, 13 December;amazon
6941812777756;;;XIAOMI Redmi Buds 6 Pro – Wireless Earbuds, Noise Cancelling, Lightweight, Up to 36 Hours of Runtime, Bluetooth 5.3, Black;B0DPXSS7KX;79.99;54.55;54.55;;;-32%;;;4.4;2563;InStock;Wednesday, 10 December;amazon
6941812779675;;;"XIAOMI Redmi 13 - Smartphone 8+256GB, MediaTek Helio G93-Ultra, 6.79"" FHD+ Display, 108MP Camera, 33W Fast Charge, Pink (ES Version)";B0D95HV45H;138;;;;;;;;4.4;257;InStock;;amazon
195949822612;Apple Products;;Apple iPhone 16 (128 GB) - Turquesa;B0DGJG82TK;859;805.0;805.0;;ECASHRECYCLE;-6%;;;4.4;1757;InStock;12 - 16 December;amazon
8806090312380;;;Samsung T7 Portable SSD - 2TB - USB 3.2 Gen.2 External SSD Titanium Grey (MU-PC2T0T/WW);B087DFFJRD;200.38;160.99;160.99;;;-20%;;;4.7;32312;InStock;Thursday, 11 December;amazon
8021098270672;;;Braun Texstyle 3 SI3041GR- 2350W Steam Iron with Bi-Directional 3D Superceramic Sole, Steam 150 g/min, 270 ml Deposit, Turquoise;B07HGDH9Y2;55.68;48.92;48.92;;;-12%;;;4.2;1842;InStock;7 - 10 January;amazon
5099206115651;;;Logitech Pebble 2 Wireless Keyboard and Mouse Combo, Discrete, Portable, Customizable, Logi Bolt, Bluetooth, Easy-Switch for Windows, macOS, iPadOS, Chrome, Spanish QWERTY Layout, Graphite;B07W7KJSJS;53.99;;53.99;;;-20%;;;4.7;145;InStock;Monday, 8 December;amazon
6932554425241;;;"Xiaomi Redmi A5 Smartphone 6.88"" 4GB/128GB Dual SIM 4G 5200mAh 15W Blue";B0F3J32SHJ;90.02;73.07;73.07;;TT OFFCIAL;-19%;;;4.3;157;InStock;11 - 12 December;amazon
8003437047480;Large Appliances;;Washing Machine Whirlpool Corporation TDLR7220SS SP/N 1200 rpm White 7 kg;B09L58M71D;473.29;351.52;351.52;;;-26%;;;3.8;12;InStock;Monday, 15 December;amazon
8421078038979;;;JATA JEQP6688 Electric Lint Remover with Stainless Steel Blades, Detachable Lint Container, Battery Operated, Includes: Clothes Brush, Removes Lint, Pilling and Chafing;B0DQWQ3162;12;12.45;12.45;;Jata Electro;;;;4.1;2576;InStock;Tuesday, 9 December;amazon
6941812711866;;;XIAOMI 14T – 12+256GB Smartphone, Leica Summilux Lenses, MediaTek Dimensity 8300 Ultra, 6.67'' 144Hz AMOLED Display, HyperCharge 67W, Lemon Green (ES Version);B0DJFT7T45;469;;;;;;;;4.4;299;InStock;;amazon
8806095726298;;;Tel smart phone Samsung Galaxy S24 FE 256 GB Blue;B0DJB3QW71;516;516.84;516.84;;VENTAS AMT;;;;4.5;100;InStock;Friday, 12 December;amazon
840268914349;;;Echo Pop | Smart Bluetooth Speaker with Alexa Powerful and Compact Sound | Charcoal;B09WX9XBKD;54;54.99;54.99;;;;;;4.7;64117;InStock;Wednesday, 10 December;amazon
8806095684512;Books;;Llueven Historias Menudas;8409746476;11;;;;;;;;5.0;1;InStock;Wednesday, 10 December;amazon
6932554407834;;;"XIAOMI Redmi Note 14 - Smartphone 6+128GB, 6.67"" AMOLED FHD+ 120Hz Display, MediaTek Helio G99-Ultra, 108MP Camera, TurboCharge 33W, 5500mAh, Charger Not Included, Green (ES Version)";B0DRD2J39F;121;121.95;121.95;;ALPHA ORIZONT S.R.L.;;;;4.4;194;InStock;Monday, 8 December;amazon
4242006313654;Large Appliances;;Balay - Washing machine, free installation, 9 kg, Super Fast and Fast Program/mix, White, 3TS993BP, standard entry;B0F4DVQLJ9;419.99;399.0;399.0;;;-5%;;;4.5;14;InStock;Monday, 15 December;amazon
8806097072867;;;Samsung A266B Galaxy A26 5G 128GB Mint;B0F13SQDRZ;222.99;204.49;204.49;;MUBUTEL;-8%;;;4.3;19;InStock;Wednesday, 10 December;amazon
6941812792322;;;XIAOMI Robot Vacuum X20 Pro- Robot Vacuum Cleaner and Floor Mop with Intelligent Laser Navigation System (LDS), 7000 Pa Suction, Zigzag Cleaning Routes, White (ES Version);B0DFJGKW2L;499.99;349.99;349.99;;;-30%;;;4.2;3823;InStock;Tuesday, 16 December;amazon
6941812760673;;;XIAOMI Robot Vacuum E5 - Robot Vacuum Cleaner with Suction and Mopping Function in One, 2000 Pa Suction, Intelligent Route Planning, White (ES Version);B0CWV9LST4;99.99;59.99;59.99;;;-40%;;;3.8;287;InStock;7 - 9 January;amazon
4242005512249;Large Appliances;;Bosch - Dishwasher Free Installation, 60 cm wide, 13 Service, Quiet, Fast Program, Third Cutlery Tray, White, SMS46KW02E;B0DV9RQ7PZ;399;369.0;369.0;;;-8%;;;4.3;261;InStock;Monday, 15 December;amazon
5099206123465;;;Logitech G PRO 2 LIGHTSPEED Wireless Gaming Mouse for Right or Left Handed with Up to 4 Customizable and Switchable Magnetic Side Buttons, 44,000 DPI Sensor, USB-C Charging, PC/Mac-Black;B0DBZGCQHX;145;99.99;99.99;;;-31%;;;4.6;12655;InStock;15 January - 15 June, 2026;amazon
8436042558131;;;PRIXTON VC400 Vintage Vinyl Record Player, Bluetooth and USB Music Player, Vinyl Digitizing, 2 Built-in Speakers, Suitcase Design, Lilac;B0D7MJR58T;47;;;;;;;;4.3;4038;InStock;;amazon
6925281964749;;;JLab Retro Rewind 2 Headphones: Wireless Headphones with Custom Controls, Over 20 Hours of Bluetooth Playback, Lightweight and Vintage with Mic;B07L5FG8Q9;24;24.95;24.95;;Jlab Audio;;;;4.1;10009;InStock;9 - 12 December;amazon
6942103132025;;;HUAWEI Smart Watch GT 5 46mm Sharp Edges Design Running Cycling Sports Health Tracking Up to 14 Days Battery Life Compatible with iOS and Android;B0DBLHM3XT;141;;;;Amazon Segunda mano;;;;4.6;651;InStock;Wednesday, 10 December;amazon
6942147497937;;;Hisense HS2100 Sound Bar 2.1, 240W, Dolby Audio, DTS Virtual X, Bluetooth 5.3, HDMI ARC/Optical/AUX/USB, 6 Sound Modes, TV Mode, EzPlay;B0CCRDYSNS;99;99.0;99.0;;;;;;4.2;4837;InStock;Tuesday, 30 December;amazon
8806095460611;;;Samsung Sound Bar HW-B650D - Dolby Atmos, Integrated Side Speakers, AI Sound;B0D15NQM4L;149;;;;;;;;4.4;217;InStock;;amazon
4548736157095;;;Sony ULT Field 1 Portable Bluetooth Wireless Speaker with ULT Power Sound, Ultimate Deep Bass, IP67, Shock Resistant, 12H Battery, Clear Calls, Ivory White;B0CX1XM4Y1;139;79.99;79.99;;;-42%;;;4.7;1724;InStock;Monday, 8 December;amazon
3121040069769;;;Rowenta Power Straight CF5820F0 – Special for very curly hair, with ion generator and adjustable temperature up to 200º, high root holding barbs;B07C7FMN5X;29;;29.0;;;-22%;;;4.3;8319;InStock;Thursday, 11 December;amazon
6921727074010;Large Appliances;;Hisense RB440N4ACC - Fridges, Combi, 336L, Class C, Width 60 cm x Height 202 cm, Multi Air Flow, Doors Opening 90º, Quick Freezing, Wine Rack, Reversible Door, Stainless Steel;B0DBHGHBX9;561;561.91;561.91;;Electrobueno;;;;4.2;10;InStock;18 - 22 December;amazon
195949823510;;;"DOOGEE Note 56 Android 16 Mobile Phone, 6250mAh Silicon Anode Battery, 6.56"" HD+ IPS 90Hz, Octa Core 24GB+64GB Smartphone, 8MP, Body 8.48mm Phone, Face ID/OTG/GPS/Dual SIM 4G Mobile";B0FQ2RRHHH;119.99;79.99;79.99;;Antoto Pro;-33%;;;4.5;45;InStock;Monday, 8 December;amazon
3016661173493;;;Krups Virtuoso+ XP444C10 Espresso Coffee Maker 15 Bars Black;B0CLB74F7K;149;;;;;;;;4.2;6;InStock;;amazon
4242006315474;Large Appliances;;Balay - Multifunction oven, 60 cm, Comfort Control, Aqualisis, Rails 1 level, Glass Black, 3HB4131X3;B0DK7HL7HQ;296.1;269.0;269.0;;;-9%;;;4.4;42;InStock;Monday, 15 December;amazon
5099206096387;;;Logitech G G502 X LIGHTSPEED Wireless Gaming Mouse - Optical Mouse with LIGHTFORCE Hybrid Optical-Mechanical Switches, HERO 25K Sensor, PC Compatible - macOS/Windows - Black;B07W7L4RBX;99.99;;99.99;;;-30%;;;4.6;4644;InStock;Wednesday, 10 December;amazon
3838782732621;Large Appliances;;Hisense H23MOBSD1HG – Microwave with Grill, 23 L Capacity, 800 W Power, 1000 W Grill, 60 Min Timer, Defrost Mode, Handle, Black Finish;B0C69HNJ4L;129;92.29;92.29;;;-28%;;;4.1;66;InStock;Friday, 12 December;amazon
8421152128749;Large Appliances;;Teka MWE 225 G – Microwave with Grill, Capacity 20 L, 5 Power Levels, Output 700 W, Microwave with Grill 20 L, White;B011EOWRCO;98;98.8;98.8;;⭐⭐⭐⭐⭐ BERMELLO ELECTRODOMESTICOS;;;;4.2;277;InStock;Tuesday, 9 December;amazon
8435484081733;;;Cecotec ForceClima 9100 Portable Air Conditioner with Remote Control, 9000 BTU, Low Consumption, LED Display, 4 Modes, 2 Speed, Coverage 20-25 m²;B0BPYSBVVV;214;214.22;214.22;;;;;;3.6;967;InStock;Thursday, 11 December;amazon
4210101962343;;;Rowenta Effective Iron Clothes Steam 2200 W, Steam Stroke 110 g/min, Continuous Steam 30 g/min, Transparent Water Tank, Anti-Scratch Stainless Steel Sole, Autosteam Function, Blue;B07NY13TVS;26;26.99;26.99;;;;;;4.1;5769;InStock;2 January - 14 February;amazon
6934177768415;Sports & Outdoors;;"Xiaomi Electric 4 Series - Potencia máxima de 1000 W - 390 W, Autonomía 70/18 km, Ruedas de 8,1"" - 10"", Certificado por la DGT (Versión ES)";B0C1CK7FY1;189;;;;;;;;3.1;29;InStock;;amazon
8806087977011;;;LG S70TY Smart Sound Bar, 400W, 3.1.1 Channels, Dolby Atmos and DTS Surround Sound, Wide Connectivity, Bluetooth, USB, Optical Input, Black;B0CY5N66D8;222;;;;;;;;4.4;1999;InStock;;amazon
6941812791554;Sports & Outdoors;;Xiaomi Redmi Watch 5 Lite, Llamadas Bluetooth, Pantalla AMOLED de 1.96 pulgadas, Monitor de frecuencia cardíaca, 150 Modos Deportivos, Hasta 18 días de autonomía, Dorado;B0DFHG6YZ7;52.99;42.99;42.99;;;-19%;;;4.4;4986;InStock;Wednesday, 10 December;amazon
6970100377859;Sports & Outdoors;;"Amazfit Bip 6 46mm Smartwatch, 14-Day Battery, 1.97"" AMOLED Display, GPS, Maps, AI, Bluetooth Calls & Texts, Sleep Tracker, 140+ Workout Modes, 5 ATM, Red";B0DYP9VRKN;79.9;66.43;66.43;;;-17%;;;3.8;2866;InStock;Monday, 8 December;amazon
5099206110410;;;Logitech Pebble Mouse 2 M350s, Stylized Bluetooth Wireless Mouse, Lightweight, Customizable, Discrete Clicks, Easy-Switch, Windows, macOS, iPadOS, Android, ChromeOS - Pink;B07W5JKLWC;30.99;23.9;23.9;;;-23%;;;4.7;5130;InStock;Wednesday, 10 December;amazon
8021098001962;;;Braun PurShine Hervidor Eléctrico, Base Giratoria 360°, Indicador de Nivel de Agua, Almacenamiento para el Cable, Función de Apagado Automático, Capacidad de 1,7L, WK1500BK, 2200W, Negro;B0BCK3MDN1;47.9;35.99;35.99;;;-25%;;;4.2;50;InStock;9 - 13 December;amazon
8435568400801;;;Orbegozo MI 2118 Microwave 20L 700W;B083WGG5KR;70.9;67.29;67.29;;;-5%;;;4.4;10661;InStock;Thursday, 11 December;amazon
1200130019340;;;JBL Flip 7, Powerful Wireless Portable Bluetooth Speaker, 16h Battery, IP68 Waterproof, Dust and Drop Proof, Sound Pro, AI Sound Boost, Compatible with Auracast, Multicolor;B0DXKMYW24;149.99;99.9;99.9;;;-33%;;;4.6;1325;InStock;Wednesday, 10 December;amazon
8806091897121;;;LG Sound Bar SQC2 Black/Soundbar with WIRELESS SUBWOOFER;B0BWF9P22Y;119.81;99.0;99.0;;Weip;-17%;;;4.4;675;InStock;11 - 12 December;amazon
8435667155961;;;Cecotec Espresso Capsule Coffee Maker with Milk Tank FreeStyle Latte T. 1350W, 20 Bars, Compatible with Ground Coffee, Dolce Gusto, Nespresso and K-Fee, 1.6L Water Tank and 400ml Milk;B0DJD9587T;193;193.98;193.98;;;;;;3.3;147;InStock;Thursday, 11 December;amazon
4242005445417;Large Appliances;;Bosch Washing Machine, Free Installation, 9 kg, Series 6, EcoSilence, White, WGG244Z0ES;B0CX92KVCG;414;;;;;;;;4.4;17;InStock;;amazon
6926427686136;;;MasterPro Rocket Duo 900 | Double Oil-Free Fryer | Black | 9L Capacity and 2400W | LED Touch Screen and Non-Stick Basket | Air Fryer | 11 Different Functions in 1, Classic;B0BGSWSQDZ;139.99;79.99;79.99;;Brandsonline1;-43%;;;4.3;762;InStock;12 - 16 December;amazon
8806095360690;;;"Samsung Galaxy Tab A9+ Android Tablet, 5G, 128 GB Storage, 11"" Display, 3D Sound, Grey (Spanish Version)";B0CMDJKN27;268;268.35;268.35;;Liké;;;;4.5;2594;InStock;Friday, 12 December;amazon
8000070053656;;;Macchina caffè capsule Lavazza Tiny Eco;B0BDM5D898;110;110.01;110.01;;GRANDIN GROUP;;;;4.4;94;InStock;15 - 17 December;amazon
1200130018596;;;JBL GO Essential 2, Portable Bluetooth Speaker with Pro Sound, Up to 5 Hours of Runtime, IP67 Waterproof, Blue;B0DSCGDJ11;34.99;32.99;32.99;;;-6%;;;4.6;627;InStock;9 - 11 December;amazon
199291056503;;;The Glitch Hunters: A Sci-Fi Artificial Intelligence Adventure in Clear British English (B1 Level);B0DZ11248C;11;;;;;;;;5.0;9;InStock;Thursday, 11 December;amazon
6901101832122;Large Appliances;;Hisense WF1G7021BW – Washing Machine, Class B, 7 kg, 1200 rpm, Height 84.5 cm x Width 59.4 cm, White, Steam Function 99.9%, Quick Wash, Pause and Add, Delayed Completion, Drum Cleaning;B08DMTVL3M;269;;;;Amazon Segunda mano;;;;4.2;379;InStock;11 - 15 December;amazon
4242005267903;;;Bosch Unlimited Serie | 6 BBS611MAT Cordless Handheld Vacuum Cleaner with Accessories, Blue;B08P7LFY92;183.53;168.99;168.99;;;-8%;;;4.3;2666;InStock;Thursday, 11 December;amazon
711719577294;;;Playstation 5 Consola Digital Modelo Slim;B0CLTBHXWQ;499.99;449.0;449.0;;2b-store;-10%;;;4.6;3830;InStock;Wednesday, 17 December;amazon
8713016035967;;;Tristar WK-3372 Water Kettle, Volume 1 Litre, Power 1100 W;B01LYT3B59;17.31;11.99;11.99;;;-31%;;;4.0;367;InStock;Wednesday, 10 December;amazon
6941812740453;;;"Xiaomi Redmi Pad SE 11"" 4+128GB WiFi Mint Green EU";B0CDLT5LS7;166;166.62;166.62;;MaxMovil;;;;4.5;477;InStock;11 - 12 December;amazon
4242005320769;Large Appliances;;Bosch - Induction Hob, Built-in, 60 cm, 3 Zones, 17 Power Levels, Quick Start, TouchSelect, Black, PID61RBB5E;B0BKQWHKZM;525;410.99;410.99;;;-22%;;;4.4;78;InStock;Wednesday, 17 December;amazon
8429160261335;;;Bread Toaster 2 Slots 700W 6 Temperature Levels RiseToast 7house;B0DMPFKCVS;16.91;14.91;19.9;;Orion91;-12%;;;4.0;2;InStock;Tuesday, 9 December;amazon
8000070019638;;;Lavazza a Modo Mio Lavazza Idola Model Coffee Maker, 1500 W Power, Capacity 1.1 Litres Black Ink Coffee Machine;B07H8VRSH2;162;162.01;162.01;;digitalbayshop;;;;4.7;1459;InStock;18 - 22 December;amazon
4549292111842;;;Canon EOS 2000D plus EF-S 18-55mm f/3.5-5.6 III SLR Camera Kit 24.1 MP CMOS 6000 x 4000 Pixels Black - Digital Camera (Full HD, Black);B07BMV268V;499;;;;;;;;4.6;4940;InStock;;amazon
17817847643;;;Bose QuietComfort Ultra Earbuds, Wireless Noise Cancelling Earbuds, Bluetooth, Space Sound, Long Battery Life, High-End Sports Headphones, Smoky White;B0CD2F4B1G;349.95;242.6;242.6;;;-31%;;;3.7;7951;InStock;Wednesday, 10 December;amazon
8720689008211;;;Philips S7887/58 Hair Clipper White;B0C9CFNW8Q;187;187.41;187.41;;electrodescuento;;;;2.8;28;InStock;11 - 12 December;amazon
8059019092348;Large Appliances;;Candy Fresco 300 CNCQ2T618EW Combi Refrigerator, Capacity 355L, Total No Frost Circle+, Vegetable Drawer, Electronic Temperature Control, 60x185 cm, LED Lighting, Reversible Door 38DB, White;B0D5R63386;286;;;;;;;;4.1;82;InStock;;amazon
6925281987267;;;JBL Tune 510 BT Wireless On-Ear Headphones with Bluetooth Technology, Lightweight, Comfortable and Foldable, Up to 40h Battery, Siri and Google Assistant, with Multipoint Connection, Black;B08VD6SRBZ;37;;;;;;;;4.6;55507;InStock;;amazon
6901101832337;Large Appliances;;Hisense WF1Q8041BW – Washing Machine, Class A, 8 kg, 1400 rpm, Height 85 cm x Width 60 cm, Colour White, Steam Function 99.9%, Quick Wash+, Automatic Wash, Delayed Finishing, Inverter Technology;B08DMTZ9R9;309;;;;;;;;4.4;143;InStock;;amazon
8806091940582;;;LG XBOOM XL7S The Beast High Power Speaker, with 250 W of Power, Up to 20 Hours of Battery and IPX4 Water Resistance, with Screen and LED Lighting, Have Fun Sending Messages;B0BVMCC82W;199;;;;;;;;4.5;477;InStock;;amazon
6941948702028;;;XIAOMI Sound Outdoor 30W (Black), Portable Bluetooth Speaker, Adults Unisex, Dust and Water Resistance IP67, Multicolor;B0CZRP1KFG;44.99;39.99;39.99;;;-11%;;;4.6;2301;InStock;Wednesday, 10 December;amazon
4549292205046;;;Canon EOS R50 Body Mirrorless Camera + RF-S 18-45mm Lens F4.5-6.3 IS STM, Evil APS-C Camera (24.2 MP)-4 EV, Video 4K 30 fps, Dual Pixel CMOS AF II, Variable Angle Touch Screen, Black;B0BV6TXW8W;1525;;;;;;;;4.6;258;InStock;;amazon
8414205756778;;;Velfont -Memory Foam Pillow with Waffle Microfiber Silk Touch with Zipper (70 cm);B086VHYG9Z;33;26.4;26.4;;Textil de Casa;-20%;;;4.7;28;InStock;10 - 11 December;amazon
6932554401085;;;"XIAOMI Redmi Note 14 Pro+ 5G - Smartphone 12+512GB, 6.67"" AMOLED FHD+ 120Hz Display, Snapdragon 7s Gen 3, 200MP Camera, HyperCharge 120W, 5110mAh, Charger Not Included, Purple (ES Version)";B0DRFWB3VC;398;398.75;398.75;;KONSTANTINOUTRADING;;;;4.6;232;InStock;Thursday, 11 December;amazon
8806095463858;;;Samsung HW-S800D/ZF Soundbar - Ultra Slim Design, Dolby Atmos Wireless, Q-Symphony, 3.1.2 Channel and SpaceFit Sound Pro;B0CZV1PYQ2;294;;;;;;;;4.5;305;InStock;;amazon
8421078037989;;;"JATA JEGR1107 9"" x 5.75"" Electric Grill & Grill with Non-Stick Striped Plates - Cooks All Types of Food, Swing Top Lid, 180° Opening, 1000W";B0C8JFGSWW;14;;;;;;;;4.4;32;InStock;;amazon
5901292519780;;;"TCL 32S5400A 32"" LED HD HDR10 Android TV";B0CL9YSFJK;167.16;156.17;156.17;;✅ muyelectro;-7%;;;3.6;10;InStock;11 - 12 December;amazon
6941812775745;Sports & Outdoors;;"XIAOMI Smart Band 9 – Activity Tracker, Autonomy of up to 21 days, 1.74"" AMOLED Screen with 60 Hz Refresh Rate, 5ATM, Mi Fitness App, Silver";B0D98HTWRR;19;;;;;;;;4.4;1812;InStock;;amazon
6970100374889;Sports & Outdoors;;Amazfit T-Rex 3 Outdoor Smartwatch 48mm Pantalla AMOLED, Mapas & Navegación Offline, 6 Sistemas de Satélite GPS Doble Banda, 27 Días de Duración de Batería, Pago NFC, 170 Modo Deportes de Aventura;B0DCBW8NT3;279.9;236.0;236.0;;;-16%;;;4.5;1754;InStock;Wednesday, 10 December;amazon
8445027005218;;;Moonia - Pocket Spring Mattress 90 x 190 cm - Mattress Bed 90 cm - Memory Foam Mattress - High Durability Mattress - Anti-dust Mattress - Thickness +/- 22 cm - Spring MAX Model;B07RWKSHVP;179;179.0;179.0;;HOMEFLEX;;;;4.5;5;InStock;18 - 19 December;amazon
8435484042901;;;Cecotec Power TitanBlack 1200 XL 1200 W CrossBlades Technology with 4 Blade Blades, XL Foot, Anti-Splash Bell, Speed Selector, Includes 800 ml Cup;B08P3PNQKL;28;28.89;28.89;;;;;;4.1;12503;InStock;Thursday, 11 December;amazon
6925281967078;;;JBL Tune 720 BT Wireless Bluetooth Headphones, 76 Hours Playtime with JBL Pure Bass, Foldable, White;B0BYWL962Q;37;;;;;;;;4.6;13189;InStock;;amazon
8806096049488;Large Appliances;;LG F4X1008NWH Washing Machine Class A 8 kg 1400 rpm SmartHome;B0DQ5X9HG3;404;;;;;;;;5.0;1;InStock;;amazon
5099206111745;;;Logitech MX Anywhere 3S Compact Wireless Mouse, Fast Scrolling, 8K DPI, Silent Clicks, Programmable Buttons, USB C, Bluetooth, Windows PC, Linux, Chrome, Mac, Pale Grey;B07W6HKCX4;105;71.26;71.26;;;-32%;;;4.6;2258;InStock;Wednesday, 10 December;amazon
8806095858456;;;Samsung GALAXY S25+ 5G SM-S936BLGGEUB;B0DTHP3TSS;1154;1154.99;1159.0;;PROComponentes;;;;4.1;9;InStock;Monday, 15 December;amazon
8806087092080;;;"LG 55UR78006LK 55"" LED UltraHD 4K HDR10 Pro";B0C2DGWQS4;428;428.76;433.71;;Electropolis_Online;;;;3.5;13;InStock;Tuesday, 23 December;amazon
6925281974588;;;JBL Tune 770 NC Headphones, Wireless Over-Ear Headphones with Adaptive Noise Cancelling, Bluetooth and 70 Hours Battery Life, Blue;B0C664NHV6;104;;;;;;;;4.5;9173;InStock;;amazon
1200130016486;;;JBL Tune Beam 2, Wireless Earbuds with Noise Cancelling and Bluetooth, Up to 48 Hours of Battery Life, IP54 Waterproof and Dustproof, Multipoint Connection and Ergonomic Design, White;B0DK3VZKD5;99.99;79.99;79.99;;;-20%;;;4.4;2608;InStock;10 - 13 December;amazon
195949772467;Apple Products;;Apple iPhone 16 Pro (256 GB) - Titanio natural;B0DGJM21R3;1312;;;;Amazon Segunda mano;;;;4.5;1398;InStock;Monday, 15 December;amazon
4711387736050;;;Asus E1504GA-NJ463W i3-N305 8GB 512GB W11H-S 15.6;B09J2B5RJZ;419;419.0;419.0;;SG Informatica;;;;1.0;1;InStock;Friday, 12 December;amazon
8806096090664;;;"LG 27GS60QC-B - Ultragear Monitor, 27"", QHD (2560 x 1440), VA Panel, 16:9, HDMI, 180Hz, 1ms FreeSync, Universal Connectivity, Grey Purple";B0CZ3L35FV;158;158.11;158.11;;;;;;4.5;1876;InStock;Thursday, 11 December;amazon
6941812706312;Sports & Outdoors;;XIAOMI Smart Band 9 Active – Activity Tracker, Autonomy of up to 18 days, 1.47 inch TFT Screen with 60 Hz Refresh Rate, 5ATM, Mi Fitness App, White (ES Version);B0DKFM5S5R;24.99;19.9;19.9;;;-20%;;;4.0;4892;InStock;Monday, 8 December;amazon
4242005320752;Large Appliances;;Bosch - Induction hob, 60 cm, Series 4, TouchSelect, Quick Start, Black, PID631BB5E;B0BKQR89GK;407;407.0;407.0;;;;;;4.4;78;InStock;Thursday, 11 December;amazon
3701335302506;Business, Industry & Science;;WEASY IGLOO8 – Ice Maker, White, Electronic Control, Transparent Lid, Cycle Production 9min, 120W.;B09FSWXLBC;89;89.9;89.9;;HomeHome by A;;;;3.8;27;InStock;11 - 12 December;amazon
6941812789698;Sports & Outdoors;;XIAOMI Smart Band 9 Pro – Activity Bracelet, Autonomy of up to 21 Days, 1.74 Inch AMOLED Screen, Sleep Monitoring, 150+ Sports Modes, 5ATM, GPS and Compass, Mi Fitness App, Silver;B0DK6YL89L;69.99;54.99;54.99;;;-21%;;;4.6;2871;InStock;Wednesday, 10 December;amazon
711719020837;;;Playstation Consola 5 DIG Chassis E;B0FN7ZG39D;499.99;349.0;349.0;;;-30%;;;4.4;105;InStock;Friday, 12 December;amazon
8017709289690;;;Capiche [99+ VARIATIONS] Snapback Cap New Collection Special Series Dark Grey;B0CC6YKX3J;49;49.95;49.95;;ElementalGoods;;;;4.6;1163;InStock;Monday, 8 December;amazon
195949805936;Apple Products;;Apple iPhone 16 Pro Max (256 GB) - Titanio blanco;B0DGJ7XF8C;1285;;;;ECASHRECYCLE;;;;4.5;1292;InStock;12 - 16 December;amazon
8421078035381;;;Jata PL1058C - Steam Iron with Ceramic Sole, Self-Cleaning, Anti-Limescale, Anti-Drip Steam Stroke: 220 g, 3000 W. Vertical Steam;B08HDL2YCX;36.99;33.9;33.9;;;-8%;;;4.0;78;InStock;Thursday, 11 December;amazon
4242003936658;Large Appliances;;SIEMENS - Dishwasher free installation, iQ300, 60 cm, Home Connect, varioSpeed+, White, SN23HW02ME;B0CM82V98G;549;549.99;549.99;;;;;;4.7;4;InStock;24 December - 28 January;amazon
8806094912081;;;Alma – Comfortable Sports Unisex Adult Work Shoes;B01M69IWXI;91;91.62;96.61;;Sekureco;;;;4.0;283;InStock;19 - 22 December;amazon
8806095684352;;;Samsung Galaxy Watch Ultra LTE 47mm + Charger - Smartwatch, Health Monitoring, Sports Tracking, Orange (Spanish Version);B0D4VVJTRT;616;616.18;616.18;;;;;;4.3;55;InStock;Wednesday, 10 December;amazon
